ID,GSM1489980,GSM1489981,GSM1489982,GSM1489983,GSM1489984,GSM1489985,GSM1489986,GSM1489987,GSM1489988,GSM1489989,GSM1489990,GSM1489991,GSM1489992,GSM1489993,GSM1489994,GSM1489995,GSM1489996,GSM1489997,GSM1489998,GSM1489999,GSM1490000,GSM1490001,GSM1490002,GSM1490003,GSM1490005,GSM1490006,GSM1490007,GSM1490008,GSM1490009,GSM1490010,GSM1490011,GSM1490012,GSM1490013,GSM1490014,GSM1490015
LRBA,0.369875103,-0.226252973,-0.734960318,0.176429629,0.433867216,-0.573160827,0.019667991,0.084324583,0.253116816,-0.925019145,-0.614338934,-1.027206063,0.207229227,-0.003888493,-0.393447548,-0.089994505,-0.222506046,-0.024288731,-0.319953054,-0.919178188,-3.733777046,-0.137868434,-0.092906728,-0.144694462,0.113258235,0.35622099,-0.599191308,-0.255547166,0.102520995,-0.13269262,0.139033541,-0.359842449,-0.294597834,-0.179820597,-0.652052283
NETO2,0.574761987,-0.828155458,-0.918152571,-0.494164228,-1.332033277,-0.302986085,-0.244368866,-0.109343827,-0.056367595,-0.775455177,-0.693675935,1.057300925,-0.19331947,-1.353524208,0.069067493,0.253888518,0.295008987,-2.05844593,0.262989044,0.452330768,1.463211775,-0.599149585,-0.517087758,0.698276401,-0.888235688,-0.889941275,0.477011651,0.182616711,0.49026987,0.289911091,0.157633901,-1.106314182,-0.938088894,0.230369404,0.656233191
C5orf3,0.263973981,-1.387833834,-0.600259066,-0.613890648,-0.468988925,-1.487275124,0.12700814,0.245807201,0.531730354,-1.150130391,-0.419355869,0,0.280412704,0.830241501,0.470329851,0.538184762,0.380034983,0.538271904,-0.824092925,-0.843970895,-0.880151987,-0.731381178,0.147823244,0.060000367,-0.609959066,0.466011494,-1.064017773,-0.029969161,0.008456137,-1.897156,-1.058197618,0.311144769,-0.557523429,1.125050664,-0.147082493
PIK3C3,-0.655729532,0.763434172,0.563026965,0.078382522,-0.676252127,1.067452073,0.24177587,0.214581996,0.011586437,0.924338639,0.621526837,3.200120687,-0.161054358,-0.629644394,0.074520372,-0.251284182,0.047808763,0.686626196,1.002833486,0.546340346,3.63584733,-0.126151785,0.06146853,-0.053795356,0.019014159,-0.638707697,2.066587448,0.041772336,-0.30431357,0.316298813,0.026421387,0.008115951,-0.295839757,-0.494355321,0
LRP1,-0.150472552,0.044198483,1.253453493,0.661042988,0.656297386,-0.59810257,-0.119337924,-0.288317561,0.013509394,0.035602756,1.36822021,-1.323685884,0.173664272,2.334515095,-0.183460861,-0.296624184,0.75319308,-0.620643914,0.077024706,-0.303448707,0.303889871,1.740418553,-0.156943455,0.258301765,0.646488488,-0.594057441,-1.373469591,0.215174213,-0.245516554,-0.915998399,-0.340714276,0.138107389,-0.614099741,0.068008922,0.412277997
LRP5,-1.321930647,-0.925118744,-2.725481033,-2.037827492,-1.682490587,-0.749678075,-1.388578176,-1.455023527,-1.344014049,-2.065759897,-1.177962422,-3.180995941,-1.067111135,-1.658496261,-1.160791874,-0.965918779,-0.90844804,-1.82320106,-1.806531668,-1.963294387,-2.672110796,-0.628727853,-1.461951137,-1.232993603,-0.941788554,-1.109880209,-2.753228426,-1.279312611,-1.305284858,-1.48454535,-2.236171246,-2.16881752,-2.872465372,-2.677439213,-1.816293001
LRP4,0.597737551,0.242352322,-0.143425778,1.066837192,0.591970503,0.27050519,1.238021374,0.67415899,0.817377627,0.043646865,0.133363128,1.406396747,0.18545343,0.45413813,1.13035202,0.581339121,0.58591032,1.048924446,0.693623126,0.691011608,1.989875436,0.952864528,1.232172728,1.792767048,1.397447586,0.753959239,0.490556896,1.629635692,1.153978944,0.401512295,2.186767578,0.63624078,-0.238842949,0.2953448,2.132445335
LRP2,0.090293318,-0.036385797,0.766285837,-0.154499739,0.308530837,0.294902682,-0.242342964,0.075016223,-0.015870977,0.249828786,-0.03982592,1.178355455,0.29195714,0.459200889,0.565761864,0.535651267,0.190954715,0.269003481,0.281118035,0.192704037,2.508237362,0.39884454,-0.188684985,0.158959374,-0.208920568,1.619895697,1.082435608,-0.042346381,0.26660499,0.018159661,0.38612318,0.285344929,0.40102765,0.485519588,0.270253956
LRP8,-1.030681968,-3.491577148,-2.77311039,-2.099440575,-1.497132897,-2.913819551,-1.339011431,-1.905944943,-2.209192276,-4.031352043,-2.073164225,0,-1.150871277,-3.256320715,-1.274700165,-0.337586939,-1.911372423,-2.395752668,-2.187897921,-2.73815465,-2.759431362,-2.63531518,-1.861462951,-1.137243152,-3.077085018,-2.358923435,-2.451790571,-1.620562911,-1.087692142,-2.25564146,-3.282116413,-1.700007439,-1.899942636,-2.852238178,-1.778529644
EIF4A2,-0.23211509,0,0.423280507,0.43908748,0,0,0.236333132,0,0.561238647,0,-0.145319253,0,-0.130186975,-0.561095238,-0.186151043,-0.083039887,-0.2435195,-0.012360128,-0.38812387,-0.50830853,-0.555025578,-0.415245533,0.25887537,-0.515208662,0.400096565,-0.47002542,-0.405751139,0.124901704,-0.359968185,-0.579154372,0,-0.688937485,-0.47543937,-0.060071629,0
EIF4A1,-0.810479328,-0.401695848,0.704093039,-0.726556555,-0.432600916,-0.404799082,-0.44193925,-0.34899044,-0.618317217,-0.563281358,0.274467855,1.083224684,-0.821052377,0.322149962,-0.250517331,-0.19302126,-0.337036375,-1.203616888,-0.214928925,-0.956364409,2.3525545,-0.741939836,-0.575855702,-0.603733302,-0.509151805,-0.929350645,0.760638632,-0.334149465,-0.894295827,-0.607116694,-0.707624018,-0.649237752,-0.580019802,-0.293993026,-0.882407956
PIK3R4,0,-1.234012455,-0.78591308,-0.218300791,0.328699418,-0.70075199,-0.109717563,-0.040554985,0.34469099,-0.566217492,-0.652324289,0,0.254656498,0,0.261795998,0.37702927,-0.257238768,0.17553238,-0.313535214,-0.437864125,0,-0.078164208,0.18095869,0,-0.264419787,0.112724368,0,0.039837424,-0.212973684,0,0,0.007468743,0,0,0.244546768
PIK3R3,0.642098889,0.882521182,0.475735753,0.494661093,0.569892884,0.510790452,0.696629878,0.450804934,0.709768206,0.809612244,0.214969092,-0.669082702,0.239821501,0.45294451,0.83780022,0.587476872,0.314640664,-0.240994818,0.163412765,0.830889475,0,0.43328242,-0.035968787,0.592921674,0.034370959,0.349378303,-0.564201504,0.335517515,0.314610005,0,0.786567387,1.128364757,0.016512946,0.07792756,1.592524887
PIK3R2,-0.239491895,0.423684627,0.397570342,-0.213177025,-0.149759054,1.156380415,0.102009252,-0.117310591,-0.229960591,0.398878127,0.438106745,2.419366121,-0.307097524,-0.252939969,0.173993126,0.079802312,-0.016601831,0.018319217,0.46714589,-0.102355704,3.077994108,0.42240712,-0.266620278,-0.320982486,0.066147894,-0.34724474,1.758188009,-0.222134069,-0.188821241,0.194634184,0.027620446,0.018470017,-0.097791135,-0.197561517,-0.164493442
PIK3R1,0.250292182,1.169352293,0.868907556,0.105950058,0.205007881,-9.92E-04,0.256278828,0.03490369,0.554311529,0.072455285,1.400499806,0.244259011,0.475471791,0.515394822,0.215332668,0.119082168,0.651684143,0.411708996,0.109169796,0.504770704,-0.913569391,0.285586372,0.410998666,0.439833578,0.96537742,1.009776533,0.498961747,0.29642953,0.489206762,0.436184317,0.437031597,0.706736803,-0.054073572,0.181064904,0
PIK3R5,-0.410392642,1.049651384,3.65117836,0,0,-0.787765265,1.226401925,0,1.342057347,0,1.286709785,0,0.259584963,3.164107084,-0.126158655,-0.50630331,-0.372046709,-0.724467218,-0.12657319,-0.579971373,-0.450575054,0.613699913,0.068077564,-0.234343201,0.257047772,-0.711866319,-0.44523856,0.411422193,-0.904827535,-0.131536901,0,-0.791713119,-2.068795919,-0.222180039,-1.030722857
N4BP2,0.664674997,0.174060866,-1.315153003,1.329313874,1.157892823,1.389907002,0.696134746,1.008148074,1.172351956,-0.158872947,-1.153328061,0.011341517,0.785263419,0.272194356,0,0,1.10489285,1.515792131,1.044051647,1.563567638,1.049724221,0.821654856,1.155323029,0.549777329,0.417411894,0.758958101,0.096770033,1.259248137,1.148066878,1.079303741,1.468247533,1.059396744,0.951536775,1.189611316,0.572202682
N4BP1,0.517634451,-1.63010931,-0.610597789,-0.231241271,-1.186932206,-0.526171625,-0.074441254,-0.272414535,0.960430503,-0.05651734,0.0864667,0,0.344311416,0.707559705,-0.226750061,0.438698798,-0.243495241,-0.837658465,-0.63372612,-0.82871145,-0.811671376,-0.507925332,0.706593394,-0.285824746,-0.129288211,-0.597325146,-0.094578214,0,0.175554141,1.164531231,-0.214516595,0.164240554,-0.468908072,-0.47527197,-0.020008441
ECAT8,0.375033677,-0.137418419,0.047292013,-0.103675097,0.375089109,0.744324207,0.360949337,-0.078325167,0.27221635,0.558113098,0,1.009469628,0.146863192,0.281873673,0.013757167,0,0.00210132,-0.141250595,0.157292262,0.28433913,0.857915878,-0.317171991,0.156795457,-0.052853022,0.086676121,0.297214627,0.626101017,0.857706904,0.053076804,0.246923923,0.232386753,-0.075479589,-0.011487191,0.285223156,1.038244367
PDGFRB,1.809949279,1.400440514,4.706257701,1.453005195,0.805506587,1.044431269,0.306220182,0.995054215,0.976629823,2.18319273,2.455684126,0.157646083,1.069757641,2.43094033,1.490255118,0,3.048238278,1.009129122,1.395603061,1.384689033,-0.231696161,1.851996303,1.329529584,1.870362282,2.219055355,1.710336268,0.615790867,1.789240241,0.956629544,1.183544308,0,1.812463641,0.490602389,1.131884456,0.586286619
PDGFRA,0.296074812,1.760589401,0.756432245,-0.179630583,0.413295974,-2.698612849,-3.571254889,0.413570553,1.588312427,-0.864296476,2.029383501,0,-0.81564939,3.395316839,0.597334504,2.615290483,1.228866736,1.58074824,2.770818472,-1.098115623,-1.160298109,2.996453047,-0.318540086,1.396840016,1.831905365,-2.201417208,-1.300611854,-1.863503099,0,-1.234623869,-3.077242772,0.984468937,-4.570588509,-1.364703695,0.205005412
ABHD14B,-1.11562252,-1.739546537,-0.157227695,-1.598426938,-0.86839205,-0.29640311,-0.977242708,-0.979840994,-0.942121804,-1.358126879,0.132857874,-2.068834782,-0.642862201,0.123302616,-1.315538168,-0.512471318,-1.07064724,-1.751868725,-1.35831809,-1.907671452,-1.196861744,-0.81439364,-1.15219605,-1.697339416,-0.442381859,-0.928970575,-0.811822712,-0.77136761,-0.803073883,0,-1.712416172,-1.213013411,-0.895094812,0,-1.718489289
ABHD14A,0.119428024,-0.921486437,0.312225878,-0.536592066,0.413158894,-0.135168388,-0.49037236,-0.181632012,0.415848732,0.074658021,0.041363858,-0.810458779,0.419511646,0.588297307,0.243474618,0.813973308,0.288387597,-0.273927271,-0.959249854,-1.014310241,-0.563385665,-0.05836333,-0.224959508,-0.384644806,-0.54660809,0.124407314,-0.427287936,0.403080642,0.385175467,-0.285533339,0,-0.381073684,0.765107691,1.087569237,-0.466163665
EIF3S5,-0.235007837,0.570823967,0.5509969,-0.5410375,-1.107158422,1.230358005,0.080931976,0.107094526,-0.014307208,0.602875948,0.931365967,3.288126469,-0.704280734,-0.304859519,0.337576658,0.103917271,0.044434302,-0.099618152,1.459379673,0.072839797,4.699071407,0.535023868,0.486745834,0.481158227,0.535541952,-0.460267425,2.975579739,0.289570719,0.037926365,0.426777154,0.009065809,0.353715062,0.157758236,0.225097537,0.197616547
EIF3S4,0.009673073,-0.689613163,-0.784862876,-1.099044919,-1.313676,-1.743387938,-0.94750613,-0.481962383,-0.584047616,-1.086327195,-0.364559531,-0.487610281,-0.411282301,-0.916817904,-0.074489467,-0.493882328,-0.424141973,-0.38600558,-0.250679761,-1.281313062,0.754413247,-0.739553392,-0.61054635,-0.675094128,-0.33833763,-0.035200365,1.116386533,-0.359193265,-0.483150244,-0.931173682,-0.434303999,-0.065503083,-0.753691256,-1.153465629,-1.929096818
EIF3S2,-0.5158225,-0.296876416,-0.119767211,-1.024887592,-1.709750831,-0.46223437,-0.58169508,-0.396091745,-1.145940662,-0.917819865,0.203592159,0.671963074,-0.613979473,-0.868889809,-0.252435707,-0.060690008,-0.51250507,-0.62315853,-0.065273941,-0.31419689,0.097884953,-0.554977134,-1.097965151,-0.520308376,-0.402979767,-0.335648194,0.921513841,-0.497076914,-0.544140429,-0.318063289,-0.390050069,-0.487590075,-0.294363304,-0.992319673,-1.141013354
EIF3S8,-0.296900451,0.159615606,0.108288392,0.408285409,0.085358664,-0.4705742,0.148970738,-0.145084828,-0.068528302,-0.240999609,0.230387405,-0.492469341,0.167951286,-0.006164703,-0.220817581,-0.40365687,0.005270862,-0.079382733,-0.14997226,0.079510972,-1.225623846,0.100671418,0.071827866,0.024361851,0.147873968,-0.130627662,-0.109289043,0.021804629,-0.177376077,-0.024331821,0.080809355,0.08845415,-0.258418143,0.050158635,-0.023845533
EIF3S7,-1.003424883,-0.312140673,-0.430465907,-0.363678396,0.441094369,-0.310729474,0.226818189,0.004314514,-0.881080866,-0.602741182,-0.129826576,0.049942788,0.109598927,-0.474752098,-1.074844241,-0.007243363,0.068310052,0.096737415,-0.358234078,0.578644156,-1.620997787,-1.13207674,-0.824057698,-1.226754308,-0.164395273,0.557444334,-0.778690517,-0.367221296,-0.996000409,-0.643529296,-0.036317829,-0.165780619,1.010156989,0.402740538,-0.367250562
EIF3S6,-0.288046002,1.000682473,-0.920579314,-0.535369277,-0.152643174,-0.508979142,-0.052351091,0.09985441,0.284487009,-0.138225347,-1.009795547,0.165241137,0.038581416,-0.139668629,0.541321695,0.428497314,-0.020718917,0.150406703,-0.044408981,-0.226208687,-0.983721197,0.017546836,0.049493454,-0.390463889,0.937967062,0.379200935,-0.292594194,0.244724855,-0.02523515,-0.230182096,0.168072239,0.20681034,0.987011075,0.034463201,-0.774338245
MAML2,-0.32608789,1.058351099,0.785255164,-0.242197449,-0.091663996,1.184568365,0.01014774,0.148378941,-0.47577106,0.493885932,0.78178074,2.068303029,-0.233377924,0,-0.223368367,-0.307235211,0.125546027,-0.1498531,1.163630803,0.589362214,2.539128304,0.303118706,-0.144598146,0.543085232,0.239270757,-0.450414995,1.285264393,-0.200321133,-0.162340591,0.717089529,1.190344843,0.331216522,0,0.039898577,0
MAML3,0.021325073,1.048699036,0.061529672,0.539017499,0.491791245,0,0.941304046,1.158334273,0.808277488,1.212364632,0.283103711,1.945131677,-0.053398015,0,0.963623732,0.182302301,0.642308958,1.00921447,1.295922868,0,0.56142188,0.215369988,1.307924588,0.893761787,0.667495088,0,1.237755454,0,0.468037403,0,1.098780623,0,0,0,0
RNASE11,0.051782437,0,-0.148355439,0,-0.123937376,0.004045386,-0.420231968,-0.241322145,-0.15409115,0,0.144694999,0,-0.274845272,0,0.061250649,0.001627143,0.031658638,0.129419312,0.078854471,-0.191608965,0,0.086416952,0.19632411,0,-0.12314073,0.327845544,-0.040619899,0.125502571,0.00715497,0.148324907,0,-0.229322881,0,-0.347474277,0
LOC647197,0.382164538,0,0.479290247,-0.572569847,0.761791885,-0.01818846,-0.078805201,0.185296267,0.613369703,0,0.073047243,1.098246336,0.60519439,0,-0.176677763,0.022864737,-0.155577376,0.101673856,0.422665805,0.071281023,0.935379088,-0.337760508,0.203409329,0.680116475,-0.298773885,0.170688361,0.476660877,0.284420282,0.392341614,0,0,-0.259509742,0,0,0.134339303
LSG1,0.304674953,-0.296291053,-0.443106383,0.674639881,0.38533318,-0.644277811,-0.149921611,-0.222459942,0.068444751,-0.362657785,-0.383317888,-0.007281191,-0.080152698,-0.565482795,0.619556367,0.776293099,-0.488297343,-1.310922623,-0.127296254,-1.08799088,-0.14768374,0.077085249,0.066661797,0.020400409,1.072101355,-0.448383451,-0.841888845,-0.19953391,-0.819518149,-0.969889224,-0.551399052,-0.623864114,0.016983872,-0.736056566,0.093467563
LSM3,0.24836427,-0.38959074,-0.19789204,0.472298622,0.411208153,-1.967852354,-0.176272526,0.039195243,-0.012351722,0.138339669,-0.553224087,-1.168294668,0.313807875,-0.552337408,0.26420939,0.399761528,-0.487227291,-0.029826451,0.051503323,-1.202384233,-2.276851654,-0.198643312,-0.161661044,0.375051558,-0.396711677,-0.289546996,-0.696519077,0.266608983,0.508252621,-1.638289452,-0.34690842,0.154047713,0.971308827,0.79368341,-0.225470617
LSM6,-0.094687909,-0.442597181,-0.021162581,0.123349071,0.649242699,-0.869303882,0.27414614,0.466170251,0.41069293,-0.178276747,-0.48917374,-0.832161427,0.176558673,-0.003319305,0.441554368,1.646597981,0.346870333,0.024080904,0.201613769,-0.600732088,-0.701160491,0.529937863,0.143226713,-0.268547744,-0.576175094,0.265629053,-0.880167186,0.337247223,0.025894081,-0.778564215,-0.08941441,0.075537033,-0.461431772,0.221076638,-0.181645975
EIF4G3,0.035470769,0.611684978,0.293117863,0.008638851,0.572087102,1.174219996,0.354346707,0.131921576,-0.524083011,-0.063913408,0.399733186,0.487625986,-0.031605243,-0.422050208,0.097219676,0.284482655,-0.215937804,0.527352378,0.598790795,0.977391094,1.28982845,0.326877296,9.69E-04,0.518392504,0.321334914,-0.093548119,0.073210493,-0.01020816,0.105918795,0.892628342,0.28324987,0.130574755,0.636803851,0.033803955,0.061978804
EIF4G2,0.909449816,0.459801048,-0.226158142,0.363363832,0.290179819,-0.485601991,0.177560806,0.544002414,0.807456076,0.196770281,0.407668233,-0.386787444,0.339803398,0,0,0,0,0,0.36862877,-0.124886803,-1.784077525,0,0,0,0,0.732531548,-0.133955956,0.542172074,1.033478022,0.485802829,0.5818187,0,-0.02416013,0.377035528,0
EIF4G1,-0.327598602,-0.912054598,-0.437592894,-0.75059706,-0.629312873,-1.066905379,-0.51449424,-0.588177383,-0.805999637,-0.620120227,-0.36933884,-1.662603021,-0.382301778,-0.635925174,-0.701042354,0.370063961,-0.473907322,-0.468375981,-0.425018162,-1.426949024,-1.561425567,-0.438721806,-0.599183381,-0.387775332,-0.26617828,-0.841845512,-1.355687141,0.188364893,1.58501935,-0.987002254,-0.683062673,-0.639093578,0.052042801,-0.607569754,-0.009042962
DPP10,-0.26343295,-0.902356863,-0.478583783,-0.70799309,-0.531395912,-0.720515668,0.070877343,-0.141301394,0.038961038,-0.599275827,-0.556389868,-2.34479785,-0.028119016,0.198152319,0.38947767,1.184786081,-0.095725611,-0.236456633,-0.757797599,-0.168039426,-1.579511762,-0.757038891,0.02429335,0.561824143,-0.100312032,0.097246632,-1.543615937,0.378422737,-0.425812244,-0.978364885,-0.906668067,0.012699383,-0.585739493,-0.2331651,0.004834902
EIF4E3,0.074541569,0.629794419,0.975327313,-0.03841015,0.381724447,0.945722342,0.30081743,0.240226284,0.05797356,0.93690449,0.919517636,2.169838428,0.290720731,0.63633883,0.092803828,0.345543623,-0.003969554,0.423646569,0.721742392,0.112938806,3.555063248,-0.102308087,-0.04509744,-0.233866379,-0.065411374,0.372288197,1.608593225,-0.238415837,0.16838488,0.011743872,-0.167856708,0.383090615,-0.430526644,-0.166134819,0.135007605
LSP1,-0.476900309,-0.452789038,2.308549881,-0.659116924,-0.752649128,0.229447648,-0.391711384,-0.167596668,-0.638655543,-0.504554927,0.438795388,2.024866104,-0.537130058,-0.023742555,0.108631231,-0.354101986,-0.078100234,-0.588052452,0.252140284,-0.572894454,3.699759483,-0.217797503,-0.42655921,-0.500014842,-0.249816954,-0.728790462,1.70088613,-0.157386661,-0.467704237,-0.201409414,-0.336533487,0.062706076,-0.53554517,-0.061054666,-0.926930428
DNAPTP6,-0.964478562,0.234765391,0.54738164,-0.10648538,-1.233886282,-1.97956415,-1.072459315,-1.103300631,-1.902800491,-1.046375086,-0.117731512,0.096333265,-0.673493912,1.713302036,-0.00122879,-1.440337459,-0.363345395,-1.319824686,-1.122456958,-0.803658443,-0.046329379,0.276468913,-1.305717637,-0.337885668,0.219201286,-0.493622283,0.681901383,-0.394971212,-0.894173731,-1.661764204,-0.832256357,-1.273260246,-1.754803826,-1.716287086,-1.210807125
EIF4E2,0.693548083,0.225795776,-0.015098906,1.09808743,-0.07185068,-0.838608861,0.012427758,0.465877414,0.819479227,-0.131210431,-0.118047491,-1.326665998,0.426151067,0.102068476,0.33500278,0.524220288,-0.141925186,0.069129542,-0.111492798,0.088969372,-0.950727403,0.889169693,0.622632682,0.334114015,0.159468025,0.096828811,-0.569441795,0.418368131,0.69185698,-0.149653047,-0.050644789,0.325551301,0.15711832,0.976459503,0.801158071
VDAC1,-0.714257181,0.042959116,-0.382710665,-1.126134872,-1.305857182,-1.47497797,-0.304692149,-0.808029056,-1.233995438,-1.384234786,-0.447837591,-1.163340807,-0.732936203,-1.176832199,-1.29754889,-0.759997427,-0.831824064,-0.947180033,-1.057802081,-1.199766159,-3.046611071,-1.117551446,-1.14419353,-0.288063407,-0.733171642,-0.376537919,-0.715745866,-0.834915698,-0.809920788,-0.751225293,-1.147024274,-0.700724959,-1.306818485,-0.724226177,-1.127023697
SIAH2,-0.871870935,-0.787590563,-0.570009589,-0.395985305,-1.021766782,-2.262961388,-0.906032324,-1.500014186,-2.1122756,-0.561759472,-0.816301823,-2.208099604,-0.580087423,-0.807532966,-0.421797067,-0.794614077,-1.39733851,-1.718222857,-1.312392712,-1.559647202,-1.48834002,0.173069298,-1.577055216,-0.913299263,-1.118283272,-1.169203877,-0.725116432,-1.366105199,-1.205112815,-1.984804511,-1.071044564,-2.642732382,-0.77897799,-0.780121088,-1.063012719
SIAH1,1.17558217,0.482874393,0.685448825,1.095155716,1.343769193,2.228901386,1.010317206,0.608136296,1.573603034,1.115739346,1.532815099,0.295298994,1.067739964,2.028886318,0.91636914,0.825132191,0.955775321,0.263326943,0.295319945,0.768282473,0.810518622,1.054954052,1.122444391,0.970019639,0.769297421,1.110745668,0.468265027,0.850550354,0.84769702,0.660423577,0.666469038,0.58604908,0.798692167,0.857510984,0.572836459
